,Unnamed: 0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Result
167,167,0.211201369762421,2063.55883789063,74.4075012207031,6.45231246948242,1.14260017871857,1.27735459804535,3.74709463119507,4290.16015625,139.658874511719,38,163.895782470703,0.0653282925486565,154.186950683594,7.73606157302856,1.52924108505249,0.357923179864883,0.284382969141006,0.389483451843262,699.234375,19.8190650939941,13.7438116073608,28.7267456054688,4.0,1,1
168,168,0.358260720968246,1217.21606445313,47.3931732177734,12.4772300720215,7.50427865982056,6.91353988647461,3.66628670692444,4113.9716796875,136.199249267578,38,162.762420654297,0.100015416741371,84.2461166381836,7.92108249664307,9.12443733215332,3.34925127029419,3.32339572906494,0.563823044300079,579.489990234375,19.8988590240479,17.4939289093018,31.0902252197266,2.0,4,2
169,169,0.275126308202744,1276.62219238281,46.0211982727051,17.0550346374512,12.5325260162354,6.78702259063721,3.87777590751648,4224.0029296875,137.727813720703,38,163.376037597656,0.0880232900381088,80.7062606811523,7.85603666305542,5.28576517105103,4.66577529907227,0.6877800822258,0.593156754970551,603.922607421875,19.1955280303955,16.1950092315674,30.112943649292,1.0,4,2
170,170,0.530952394008636,2149.2587890625,74.8755187988281,16.0603694915771,14.8556642532349,7.34014558792114,4.07911729812622,4287.0400390625,139.544464111328,38,161.746368408203,0.215099453926086,160.479141235352,6.85937595367432,7.03037929534912,5.70125770568848,2.46342062950134,0.659388065338135,780.526489257813,22.6416206359863,20.142053604126,34.6197319030762,2.0,4,2
171,171,0.420813947916031,2099.234375,74.4806518554688,13.9094858169556,8.87526988983154,5.37854623794556,3.59229159355164,4264.3330078125,138.869201660156,38,163.862487792969,0.148714452981949,156.889511108398,6.97830677032471,5.65155410766602,3.66181921958923,2.18471121788025,0.456648141145706,682.036193847656,20.5113277435303,16.8878192901611,30.975471496582,1.0,4,1
172,172,0.089405745267868,1201.30834960938,45.8382606506348,4.73815679550171,3.69907402992249,2.04161810874939,3.59335565567017,4131.20556640625,135.691268920898,38,162.889129638672,0.03185910359025,84.6203918457031,8.72032642364502,1.77813982963562,1.4416252374649,0.373107612133026,0.65108323097229,555.617736816406,19.5329627990723,17.0688056945801,31.5041370391846,3.0,7,1
173,173,0.162421315908432,1313.94567871094,46.8753204345703,9.53949451446533,4.30737161636353,4.23429870605469,3.89919447898865,4258.5380859375,138.627960205078,38,163.963851928711,0.053528118878603,90.2819442749023,7.97663688659668,4.96158647537231,2.59308886528015,1.37359833717346,0.493731617927551,647.743041992188,21.4333686828613,20.3329658508301,31.3056907653809,3.0,7,2
174,174,0.230621859431267,2030.02600097656,72.3832702636719,7.73602819442749,4.83768320083618,2.7337920665741,3.50422120094299,4281.93701171875,139.378356933594,38,164.277572631836,0.0801350250840187,145.688491821289,7.7376708984375,3.22583627700806,1.90311884880066,1.15352320671082,0.528287947177887,734.111572265625,21.6931533813477,18.8686027526855,30.9614772796631,3.0,7,1
175,175,0.280566543340683,2092.28271484375,75.4087982177734,8.70095062255859,6.44155597686768,3.25981688499451,4.18982076644897,4283.65625,139.434310913086,38,161.66960144043,0.0937234461307526,150.529998779297,7.47438955307007,3.79214763641357,2.567298412323,1.2710782289505,0.624487102031708,808.074951171875,23.079122543335,21.9054203033447,33.2780075073242,3.0,7,1
176,176,0.171420410275459,1190.353515625,44.2057342529297,7.70841217041016,5.81587648391724,3.76814699172974,3.64596724510193,4270.85107421875,139.017501831055,38,163.570678710938,0.0320321433246136,82.1352310180664,8.01393985748291,2.37905836105347,0.97878509759903,1.8272123336792,0.361204147338867,658.933471679688,19.7145748138428,14.4241638183594,28.5452327728271,1.0,3,2
